,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,std_mfcc_0,std_mfcc_1,std_mfcc_2,std_mfcc_3,std_mfcc_4,std_mfcc_5,std_mfcc_6,std_mfcc_7,std_mfcc_8,std_mfcc_9,std_mfcc_10,std_mfcc_11,std_mfcc_12,std_mfccs_delta_0,std_mfccs_delta_1,std_mfccs_delta_2,std_mfccs_delta_3,std_mfccs_delta_4,std_mfccs_delta_5,std_mfccs_delta_6,std_mfccs_delta_7,std_mfccs_delta_8,std_mfccs_delta_9,std_mfccs_delta_10,std_mfccs_delta_11,std_mfccs_delta_12,std_mfccs_delta2_0,std_mfccs_delta2_1,std_mfccs_delta2_2,std_mfccs_delta2_3,std_mfccs_delta2_4,std_mfccs_delta2_5,std_mfccs_delta2_6,std_mfccs_delta2_7,std_mfccs_delta2_8,std_mfccs_delta2_9,std_mfccs_delta2_10,std_mfccs_delta2_11,std_mfccs_delta2_12
6848_252322_000012_000001.wav,-273.63736,107.730865,25.025349,25.785278,20.050915,9.817334,-23.40546,-2.6631074,-3.2542684,-3.2287736,-16.081043,18.467892,-8.771741,93.27338,45.016354,19.34953,24.557642,18.74213,13.869597,21.520546,13.130528,13.921938,12.844154,13.356985,12.692528,7.880611,16.47105,9.025519,3.4366734,4.311921,3.6130056,2.544677,4.3239727,2.4684236,2.4704666,1.9437555,2.6366148,2.001544,1.5167402,7.0079074,4.981857,2.1399555,2.185767,1.8769349,1.3997647,2.0522935,1.5595567,1.2928916,1.1568813,1.0580121,1.1670033,0.74689615
6880_216547_000006_000000.wav,-276.18118,29.404554,-15.52663,25.96933,-6.5563293,15.5079155,-12.262719,-7.487774,-29.863295,7.5656853,-9.718379,12.897997,-11.647356,91.76758,83.39341,18.634333,22.481995,23.72228,17.577381,18.145535,5.708101,11.550182,10.615891,5.7519298,11.105268,6.455699,13.070087,14.218438,3.100098,3.8338232,3.6816685,2.953572,1.9845924,0.85281223,2.5668094,2.4740212,1.4625179,2.8661747,0.98519,5.7532563,8.557391,2.7693815,1.4639649,2.3216658,1.4952718,2.103156,0.7065002,1.7791337,1.2405561,0.6408587,0.9713303,0.6410289
6880_216547_000007_000000.wav,-266.48022,85.32922,5.9816847,26.340076,9.514168,10.72586,-15.344847,0.24515733,-21.769194,-0.3224484,-7.4747086,8.516623,-13.204073,90.32347,68.35767,24.451687,31.83492,24.02566,18.793913,13.933291,14.535513,11.24673,14.168453,11.410176,7.422235,7.912459,17.218843,15.385495,4.939602,5.837039,5.274491,3.371921,3.0502357,2.8282397,2.0162022,3.0743067,1.735904,1.4625905,1.5652238,7.9900637,9.039906,3.0038285,2.9461904,2.8798196,1.6713499,1.9228038,1.6624572,1.2109991,1.9630071,1.1666676,1.0582919,1.0651578
6880_216547_000010_000000.wav,-273.7994,87.34249,1.6331891,31.296635,15.230708,7.0968256,-13.577884,4.9005675,-22.39999,-0.9094193,-12.061518,8.944736,-11.822644,94.71055,57.08728,29.096722,27.461899,25.459158,17.023348,15.562839,12.682525,13.703873,11.237546,14.873311,9.657359,8.584864,16.675587,12.002905,5.404366,5.2661366,4.614806,3.2769706,3.1994553,2.3334816,2.5428827,2.3674154,2.452266,1.9001998,1.6888797,10.247141,7.09709,3.497978,3.364692,2.5832295,2.0443568,1.8731655,1.5063828,1.615811,1.5807272,1.5036584,1.1817592,1.1143199
6925_80680_000005_000000.wav,-280.4292,123.70997,7.133027,23.932901,29.458546,-0.051844895,3.2221146,-1.3954037,-9.043398,10.023842,-8.682047,9.695718,-2.8503315,132.4559,63.16294,26.534758,28.35484,23.337511,20.028746,10.97911,13.0568495,12.21391,10.063092,14.333823,11.118231,11.650575,23.794172,13.736155,4.5240784,5.5938277,4.9959226,4.1151752,2.1871681,2.4327483,1.9966602,1.9464422,3.0249374,2.2687118,2.586767,13.531395,8.419848,3.0167928,3.70905,3.2471921,2.143978,1.5016493,1.9382983,1.7469043,1.362154,1.7465942,1.3918099,1.6840534
6925_80680_000006_000000.wav,-283.48383,150.27687,0.22167164,27.226673,25.575308,-7.424933,8.545599,-0.9505906,-11.2617235,5.3748307,-11.461868,3.3791466,-3.6602342,125.95673,39.387543,31.946657,27.296272,29.535341,24.16953,17.946358,14.796347,15.219491,11.3734865,16.113005,11.682642,10.854098,20.323935,7.5329804,4.964682,6.1629543,5.7442627,5.5540133,4.9077525,2.8166134,3.2848442,2.423064,3.5879097,2.4261513,2.4099877,10.351782,3.8543715,4.042848,4.3061233,4.133284,3.1334662,2.274804,2.3010547,2.014259,1.9488459,1.8157439,1.3762984,1.3727064
6925_80680_000006_000002.wav,-277.3716,135.08809,7.889832,33.406532,19.284502,-11.686974,-3.957145,2.357562,-12.592818,1.1370406,-14.696208,2.6998715,0.18887319,122.92946,46.319565,31.645954,25.538778,28.571974,23.718088,12.568934,14.10924,16.29248,14.3434105,17.705427,9.592315,10.335299,23.565071,10.274396,6.1750364,5.687587,6.3476596,5.663693,1.7787426,2.5225434,2.789746,3.282161,2.9065542,2.3871646,1.7446227,12.684589,8.114648,3.466229,2.8378758,3.1857462,4.1239653,1.559333,2.253844,2.270938,1.7257699,2.2557287,1.5525498,1.3887384
696_92939_000002_000000.wav,-362.1168,114.73056,-18.147177,38.045338,14.622854,-5.0432377,-15.570425,-3.7724926,-10.549054,9.1237,-18.339947,3.8535275,-9.510295,148.79199,62.90271,38.95997,36.98305,20.345312,21.385601,17.954782,15.9621525,14.191089,13.231343,14.320538,10.149843,14.9557495,21.004255,16.285831,7.041707,9.6281,3.9121225,4.556719,2.367608,3.3894405,2.313192,3.0238893,2.8956766,2.0331519,3.5640638,16.688185,8.864785,3.8185897,4.3277364,2.0499754,3.1261148,1.722121,2.391205,1.9201924,1.4191582,2.0158706,1.543293,2.0839021
696_92939_000004_000000.wav,-321.0826,101.76196,-7.0423923,26.298796,14.24599,-10.174241,-17.373112,-16.768435,-16.612114,7.293787,-21.197731,2.0972648,-5.0223136,103.89708,63.93499,39.764683,35.247814,23.649124,22.888868,17.702902,18.017918,15.689256,13.503319,13.675444,10.975494,12.653158,17.750715,12.040971,8.460862,6.7837086,4.773761,4.3204064,3.185868,3.6833951,2.592756,2.6650918,2.631923,2.1400912,2.4092677,12.052945,7.6537795,4.9559765,3.9561803,2.7554731,2.6859474,2.1128151,2.2725868,1.870734,1.9552767,1.6932852,1.4443836,1.5465734
696_92939_000005_000001.wav,-321.05692,107.77977,-14.3687,28.04451,8.82106,-12.043007,-22.268713,-12.147507,-14.915646,7.955229,-23.128836,5.3491354,-10.4521675,110.70462,71.249245,38.314407,34.474964,26.536348,22.542109,18.802313,19.306133,15.578244,14.232066,13.777222,12.691074,12.269609,16.950094,16.16311,7.2960734,7.552422,5.1298847,4.880419,3.3177657,4.298277,3.2114599,2.8882396,2.5638797,2.3922637,2.3484297,11.032521,9.72321,4.3446603,4.515842,2.8246255,2.5050728,2.249027,2.7603412,1.9605283,1.7366136,1.7862451,1.5661885,1.704186
7059_77897_000001_000000.wav,-330.7325,70.40313,-9.116821,29.420532,2.8998218,-6.7548814,-0.81088924,-7.2826705,2.9396539,12.261738,-13.265155,10.976667,1.1155353,125.94718,80.273254,56.86656,31.822767,24.30512,24.131554,18.183247,21.261038,13.049134,14.162979,13.227662,12.115549,8.493221,25.920145,15.297391,11.900793,6.25053,4.4465623,4.673948,3.2318308,3.5972617,2.8089774,2.587047,2.4850338,2.3039687,1.6013775,15.203456,10.001261,6.9806585,4.112266,2.457947,3.4221802,2.1396034,2.5259998,1.7536561,2.0035384,1.5344775,1.5041504,1.1439787
7059_77897_000001_000001.wav,-365.24573,74.86491,-18.559284,50.799618,1.2677073,-17.17263,5.398098,-2.260468,1.2491198,9.083121,-12.464459,11.683545,1.6074933,144.22269,57.051113,48.751205,37.029053,18.237505,25.164629,16.43361,17.362806,14.576825,14.46185,13.676854,9.722653,10.132847,27.752676,12.773928,11.04864,6.890329,3.4662964,5.3268313,2.9222922,3.4959524,2.974925,2.8953362,2.3716097,1.8530415,1.7409835,17.298122,7.996538,7.169684,3.9016557,1.9492192,3.4893432,1.7569746,2.1405497,1.9095018,1.5454289,1.3835326,1.2852358,1.1584021
7059_77897_000002_000000.wav,-338.80365,74.31292,-24.235767,21.883377,-5.014543,-9.19928,-0.7835934,1.4447365,-1.4442838,14.764066,-10.33489,5.715703,1.0381407,154.96553,61.170616,51.014065,30.866465,23.394241,22.710745,19.317244,15.549024,15.333407,10.842824,13.783133,10.733441,10.911306,28.504082,12.76141,11.305681,6.4912286,4.2902446,5.0407662,3.396329,3.1212988,2.974104,2.288842,2.567957,2.2699525,2.142816,13.956825,7.039285,5.332566,3.2676222,2.9448547,2.5612915,2.2132354,1.9532685,2.038062,1.2549617,1.6994328,1.4425753,1.1757749
7067_76047_000001_000000.wav,-316.7307,33.289368,-5.02602,35.54613,-6.5519743,1.1148117,-5.75351,-4.330092,-14.99199,15.573504,-4.612812,-6.037667,-8.692507,120.64537,83.96156,40.532196,18.673897,19.683311,21.435898,13.16581,13.509071,17.127617,8.830132,11.972587,11.24942,13.163332,25.713106,22.307936,9.558003,4.2825394,5.0572367,5.707203,1.8069018,2.9513967,3.854748,1.8372451,2.092753,2.1105988,3.159854,11.934491,14.222553,5.3965664,2.9138527,2.7966268,3.5838768,1.013498,2.0820522,2.5886455,1.0037032,1.2042111,1.5536063,1.784068
7067_76047_000002_000000.wav,-278.46475,107.90418,-6.284086,35.182632,-4.9068227,-10.792181,4.9934163,-4.977307,-28.536741,9.581584,-12.122362,-11.546647,-4.755598,83.10506,74.60086,33.953804,23.4042,28.065952,27.766256,19.078646,17.862362,18.779867,11.876974,13.246972,11.879683,11.290119,14.158598,16.029064,7.2191277,4.3580704,5.4307284,5.733853,3.3709302,3.6939502,3.4982264,2.290622,2.6972165,2.2871668,2.1333609,8.934244,9.453238,4.5514665,2.8031895,3.1787827,3.5812223,1.8968056,2.392096,2.6397874,1.6538498,1.6489894,1.7076674,1.4783392
7067_76047_000002_000001.wav,-291.4111,106.434906,-5.2439876,37.292892,3.8118982,-9.414375,-2.2041628,-8.835013,-27.688051,10.81818,-7.7232547,-12.374135,-6.6153045,101.41182,70.60233,36.582497,25.848875,20.304949,25.541283,14.192176,14.8780575,18.804434,9.946036,12.718783,11.985274,12.22663,18.070501,15.425757,7.621765,5.096086,4.7058215,5.6976094,3.0506122,3.259623,3.5971086,1.8347764,2.7889497,2.27299,2.509463,8.657024,9.573294,4.3108816,2.726699,2.8120542,3.6506112,1.7502184,2.221042,2.2028804,1.3361838,1.571008,1.8035517,1.3917321
7078_271888_000003_000000.wav,-237.09091,47.10634,-8.449686,17.54252,-11.299233,5.1861734,-20.881662,3.6035187,-5.7409706,2.4322662,-5.592282,-3.3606012,-8.0723,107.160065,66.21296,29.954504,31.073366,20.253227,15.782527,18.781717,14.972175,13.295153,12.111961,9.68135,10.348811,10.104283,17.149014,14.476516,5.9659953,5.8506355,3.9376297,3.0263088,3.536334,3.1087978,2.4808714,2.1400766,1.8461686,1.9196829,1.7005649,11.957917,9.792421,3.5209575,3.8019245,2.5064082,2.130801,2.7059216,2.077353,1.5192916,1.4569665,1.339822,1.3153237,1.2590597
7078_271888_000003_000001.wav,-228.82579,45.742516,-3.0552156,16.29823,-14.214826,5.343194,-19.462242,5.0155287,-7.5819173,5.811185,-6.7415204,-4.1703568,-9.208384,94.66493,67.815636,32.717392,31.566702,22.41608,15.42091,17.312902,15.043914,12.607778,12.168426,9.676552,10.620524,9.422133,17.612381,13.644863,6.328567,5.8770437,4.916607,2.942973,3.237661,2.8558137,2.5668921,1.88047,1.85431,2.0848186,1.689171,11.201952,9.260471,3.7424672,3.3387694,2.9062734,1.9261653,2.5040548,2.0132926,1.7577981,1.2436715,1.3289155,1.484845,1.1699855
7078_271888_000004_000000.wav,-219.97188,39.873394,-9.978877,36.5761,-7.6405573,-3.6800494,-25.904747,6.384349,-6.839616,-4.2736588,-7.9417076,-4.176116,-8.410391,102.10547,61.9232,25.235744,28.084726,18.166117,17.105066,18.636892,15.352785,12.707384,13.443703,11.589562,10.770056,9.065925,15.593494,13.4340105,4.708956,6.5971403,3.8739371,3.2069106,3.4429195,3.2511883,2.4518194,1.8791642,2.2263796,2.015664,1.6627632,11.262312,7.931973,3.886452,3.4251933,2.338827,2.3025122,2.8047209,1.7801725,1.5161618,1.8509194,1.4139479,1.3062341,1.2005081
7113_86041_000001_000000.wav,-309.58685,137.5491,-0.15849428,7.113156,-2.4287667,-3.065335,3.3797843,-0.26132745,-17.007996,10.615475,-19.213312,0.7018202,7.0164886,140.66046,53.917675,52.319412,16.331402,25.588938,18.39045,20.059868,12.628749,17.056726,12.021843,14.603365,8.1201105,14.845257,24.552834,13.503491,11.131949,3.5060558,6.084433,4.710829,4.0592737,2.9735858,3.036444,2.2502687,3.1500638,1.9326735,3.3589082,12.68592,7.5584383,7.1876254,2.564533,2.486335,2.5764844,2.8116896,2.2276623,2.4275725,1.0156015,2.2534292,1.4037197,1.6463195
7113_86041_000002_000010.wav,-304.80945,97.18441,-0.36039695,30.0949,4.5848475,-0.8304457,0.265721,7.839431,-11.9403,0.49559325,-12.089085,6.594968,-0.53909004,102.97887,65.653725,40.063675,33.52546,25.40121,18.558392,16.819174,16.582224,18.09494,14.912859,13.976963,10.6174555,12.142308,16.8055,13.53002,8.0345955,6.237637,4.515296,3.9167535,2.909147,3.142123,3.3328667,2.481689,2.6516793,2.0323405,2.1699798,10.778023,6.8859167,5.176959,3.393073,2.4546943,2.2152317,1.7818162,1.867126,1.7828786,1.5973634,1.6137083,1.3550984,1.3184183
7113_86041_000003_000006.wav,-322.4267,97.95044,3.6842887,29.76599,7.5379558,-4.5570307,2.711973,10.287666,-12.796338,-1.0775269,-6.938033,3.8990078,-2.301918,103.74131,55.608555,37.23661,30.345652,19.615976,19.84258,15.17941,14.576909,18.140686,13.802622,11.628596,9.87144,10.458,17.141298,10.865808,7.6405377,5.4334216,3.534107,3.8644989,2.7345967,2.6154518,2.9858415,2.82578,1.9929788,1.855861,1.8428491,10.215654,6.0827856,4.4022017,2.700302,2.159589,2.3686852,1.7745862,1.5081402,1.8997566,1.5885708,1.2536006,1.2530187,1.1183004
7148_82991_000014_000003.wav,-274.97482,74.12594,-20.118153,21.572725,10.289516,2.9138298,-2.258711,2.5481308,4.5166354,9.885186,-0.2700036,4.4971666,-4.302429,136.92146,58.910316,34.851017,25.9719,24.081812,19.32711,17.214117,18.682283,17.832527,15.04176,11.981543,10.014103,16.203371,20.087812,12.553939,6.8868146,4.928937,4.3219147,3.5971224,3.2138968,3.5662303,2.635521,2.7968848,2.0989902,1.9375927,2.6226265,11.23399,6.9336834,3.857791,2.456226,2.4748847,2.1079261,2.0411704,2.1187508,1.4513483,1.5881796,1.2865518,1.2406112,1.4694794
7148_82991_000031_000000.wav,-251.31895,69.76134,-24.847033,25.665586,6.814635,3.8406763,5.222645,-0.4456507,4.697065,11.777112,-6.374488,7.9740396,-2.6118128,138.17818,70.24478,28.971691,26.862524,24.040985,15.349662,14.256165,19.61813,18.426964,10.773685,10.7436285,10.170604,13.22655,23.153555,14.833889,6.306278,5.559221,4.220186,3.175855,3.2013948,3.8462124,2.8193836,2.2429216,2.172904,2.2373724,2.837286,11.726047,8.961286,3.9530838,2.7103345,2.8070114,2.292804,2.1197693,2.4122977,1.6126014,1.469132,1.5560416,1.2262962,1.4848169
7148_82991_000031_000001.wav,-275.46964,69.08207,-12.39093,14.440377,9.472853,7.093289,-0.6086871,8.463677,-2.2377617,11.744608,-5.1114173,6.5823565,0.18187967,170.23668,48.633564,34.420372,30.809021,18.227621,19.119926,22.374538,22.013794,18.136938,11.364319,13.124704,9.684885,13.146823,25.64674,9.122431,6.5956607,6.458973,4.007517,3.5415118,3.849661,4.2703075,2.6410139,2.3167152,2.2856255,1.6079879,2.1912396,12.114745,5.512353,3.7281654,3.0532749,2.5614815,1.9972227,2.0795338,2.2298155,1.4829152,1.5871829,1.47252,1.3670578,1.3085939
7178_34644_000003_000000.wav,-342.5476,113.601524,-12.800368,-6.62883,-20.655313,-12.197765,-1.1445272,3.103519,-1.5918332,6.3979883,-2.302661,-0.7614055,0.01658937,117.828575,71.08876,38.588066,35.43502,27.00775,18.29444,17.8718,14.2189455,7.5849504,11.688856,10.382135,7.691173,8.238202,16.652344,13.742571,6.7335906,7.596294,4.8623447,2.9038773,3.2679632,2.9153626,1.3245802,3.0560198,2.0972295,1.5726997,2.2534401,11.247807,5.4712367,4.75788,4.0505266,2.3800747,2.5065405,2.3257244,1.6718462,1.0836244,1.5313289,1.8534409,1.2582625,1.1404773
7178_34644_000004_000000.wav,-321.34018,104.72189,-14.660787,14.107158,-20.247398,-13.265932,-11.79425,-5.273046,-5.771486,5.2832265,-9.130901,2.3326602,-4.852576,97.04132,69.594246,42.26698,34.672043,22.50193,32.76308,18.679565,21.3446,14.697024,14.26417,11.959165,11.038083,7.874334,18.665035,13.91776,8.526474,8.5106,5.4849663,6.412881,3.7850418,3.425645,2.8234494,2.7689092,2.1049314,2.3445508,1.3112333,8.332266,9.642685,4.9077563,4.6733985,2.6709342,2.9351342,2.6756704,3.0347993,1.3372173,1.587425,1.4118376,1.5937586,1.150466
7178_34644_000005_000000.wav,-311.05667,84.54338,-2.82132,0.3944282,-20.38545,0.02691751,-16.984772,6.8653073,-2.5430498,2.7634041,-8.184521,-2.7316673,-8.6580515,83.60047,82.14191,43.679493,38.47431,21.684074,29.41575,20.792435,17.91771,12.870955,14.0869665,15.128993,11.207108,11.804287,17.666435,18.41297,10.63743,7.1989408,4.290069,6.7574916,4.6363044,3.7374778,2.6961277,3.000114,2.3368597,2.0886803,2.5439312,8.003019,10.660078,5.9249916,4.0510564,2.7006173,3.7965624,2.8930326,2.6271377,1.8891394,1.8371989,1.3943902,1.6388793,1.6131251
7190_90542_000001_000001.wav,-338.55832,139.86597,-37.81057,45.42749,-10.207476,5.0525336,-9.373935,-7.4528837,-3.3470092,-8.100281,-2.673139,-8.926005,2.1385207,83.82002,54.172726,28.565388,28.523218,23.101475,21.030499,13.90415,11.492377,12.605412,9.617113,11.075995,10.683442,8.804782,12.732933,10.373042,5.009629,4.9852285,4.9039063,4.4556956,2.6454966,2.2039402,2.4898677,1.8589927,2.4772093,2.162396,1.7567,7.6298175,7.340444,3.1836967,2.923644,3.1142795,2.987743,1.6057252,1.6193845,1.7782667,1.2730331,1.4678985,1.2037491,1.0574092
7190_90542_000001_000002.wav,-334.91763,145.02164,-45.216633,38.03549,-8.628999,5.3593616,-11.388773,-11.155032,-6.617923,-6.883619,0.5097101,-10.520244,0.050484747,90.12134,53.626827,30.202679,28.788363,20.072214,18.58862,12.792563,13.393222,13.695782,8.618222,10.112194,11.886316,6.3694444,11.869593,9.2660265,4.9369855,4.852526,3.6247704,3.7141838,2.324376,2.721077,2.4513164,1.541848,1.9395051,2.4210088,1.314262,7.1060386,6.1810384,3.2791543,2.9055882,2.7187955,2.2818034,1.560354,1.626457,1.8175099,1.2312025,1.1931225,1.3802283,0.82702386
7190_90542_000002_000000.wav,-317.59174,127.019806,-38.334476,35.524258,-10.112799,1.0528098,-9.341219,-9.510627,-5.975909,-5.738627,-1.761113,-8.971009,2.763341,86.92065,60.567436,30.59033,30.874714,23.904453,22.461529,13.69718,12.539926,14.016981,11.05316,9.704261,10.151256,8.539641,13.036645,12.563284,5.6217194,5.644645,4.6660113,4.648524,2.7194228,2.4418523,2.6630054,2.0912862,1.8670576,1.718861,1.6528462,7.205336,8.17781,3.1431015,3.2357008,3.1355917,2.7352157,1.5098444,1.7054288,1.8062778,1.4873636,1.3015786,1.1502876,1.1300652
7226_86964_000003_000000.wav,-295.50778,88.79767,11.30145,30.313322,9.017181,15.44669,8.135315,5.680815,-3.274626,-2.1806157,-18.412548,1.9001526,-8.571707,142.61978,84.80036,33.085815,22.808186,19.353046,14.374621,12.004586,12.967588,14.927406,8.306418,8.102335,8.074671,8.060455,23.849266,20.627728,5.6457596,5.0229273,3.8446064,2.4173458,3.2052944,2.291841,3.1453445,1.6593951,1.769845,1.6189878,1.707891,15.902323,10.394387,4.1905446,2.996163,2.1118257,2.0697424,1.66955,1.882919,1.5484128,1.1227298,1.2363732,1.0299665,1.318587
7226_86964_000004_000000.wav,-308.93668,136.77528,5.3391376,36.80717,13.60795,2.6092634,11.933269,3.139312,-6.2985864,2.513168,-28.943998,-1.0229794,-1.8043895,110.17105,43.07804,24.391962,25.284983,22.86585,15.269614,11.727178,11.42333,10.234936,8.956752,12.480043,9.994273,7.7233067,22.434496,8.632638,3.8458343,5.2531185,3.4245121,3.6425183,2.1513422,2.416019,1.8842012,1.9797537,2.6233368,2.0719779,1.2441393,14.410121,4.176648,2.2442956,3.3802226,1.7936627,2.031794,1.4873129,1.2814991,1.6910709,1.2818075,1.8302852,1.2821696,1.0372188
7226_86964_000005_000000.wav,-306.00262,108.39159,22.359858,31.29338,10.835904,6.2613535,7.09903,4.501362,-9.689133,0.75947064,-22.901665,-3.94021,-2.8606331,119.11977,70.903694,27.307312,25.2707,18.548555,16.92775,10.796645,9.905523,13.14248,8.84224,13.013171,10.293583,7.9586306,20.120806,12.713422,5.740965,4.67582,3.735666,3.6713645,1.9431396,1.9781055,2.4916563,1.7271376,2.3202374,1.904509,1.4978573,11.947162,7.863935,3.716145,2.6182706,2.1760652,2.2895453,1.3750442,1.3659546,1.806716,1.2074772,1.3750749,1.2483871,1.03984
7264_92310_000001_000000.wav,-280.61746,99.88457,6.4222665,35.184906,-6.6227837,10.405271,-6.2665105,-3.040366,-22.352825,-9.22199,-2.8349602,-5.464289,-10.693271,101.612885,63.27035,29.199013,25.459404,27.795403,15.967022,15.4453535,12.827621,16.916342,12.884988,10.8905525,11.392465,9.322815,18.949095,12.30005,6.1310363,4.937989,5.423542,3.2636406,3.1757948,2.58662,2.8566377,2.4295342,2.0198133,2.2955406,1.8392082,10.329836,7.374764,3.863621,2.7380672,3.03449,1.9645711,1.7582222,1.6347324,1.8366733,1.7609808,1.2920967,1.5706918,1.1069657
7264_92310_000002_000000.wav,-276.50687,97.03776,2.694637,38.39863,0.92797595,14.070558,-11.173887,-3.987702,-22.221615,-10.318967,-4.4544883,-4.8919177,-10.941828,93.06281,61.562237,29.77009,25.148787,20.221462,15.965403,16.088987,13.671358,14.288997,10.397471,10.162606,9.809949,8.610312,17.005049,12.921604,5.8874955,4.9726353,3.8828726,3.1871197,3.4590957,2.4003325,2.9028275,2.1126597,1.9513303,2.0290878,1.4589112,9.948018,7.8090816,3.9132226,2.8397253,2.4714956,2.0673585,2.1609626,1.5907573,1.8746879,1.3938571,1.3177681,1.482572,1.075189
7264_92310_000003_000000.wav,-254.82942,84.0134,7.640806,43.640694,3.5845506,17.052471,-9.04366,-6.6364703,-19.824825,-2.9121053,-5.837477,-2.781069,-12.181974,87.2963,65.97061,30.459517,21.97482,23.652796,14.904634,16.30707,11.564158,14.593345,11.977832,10.368649,10.039098,10.179652,15.517518,14.385832,6.859762,4.8226614,4.7949867,2.9916427,3.1752882,1.9700038,3.1009436,2.2598274,2.133875,2.0103076,1.9469931,10.040998,10.144003,4.9400616,3.092662,2.6824684,2.0334597,2.0690765,1.4234545,1.9633988,1.5592568,1.3899713,1.2793524,1.2515757
7278_104730_000001_000011.wav,-280.7812,98.50867,23.136732,36.74415,-0.15934917,14.663879,5.7424116,3.4081857,-1.3404322,6.217454,-7.2674193,-0.37083963,0.60030663,125.62405,59.93282,27.526196,27.440006,20.233059,16.928535,16.011866,14.554003,12.662118,10.933604,12.4758,9.885895,9.440046,20.577093,12.02425,5.735096,5.242622,3.731136,3.3789365,3.207692,2.6151314,2.311696,2.02639,2.3728929,1.7271247,1.617458,10.019331,7.248157,3.6454248,2.8365707,2.3621833,2.0468214,1.8245274,1.6119809,1.3753649,1.5087212,1.418092,1.216631,1.0751008
7278_104730_000001_000031.wav,-320.08954,84.493256,19.095652,38.016846,-8.188423,14.980013,4.959074,0.09574715,-3.3737473,7.2458544,-8.816593,-4.862839,1.7338405,114.985306,56.895615,30.464556,28.896978,22.91294,21.757196,18.503448,12.841683,13.45489,10.198245,12.144192,9.226932,10.708518,20.902946,11.248353,6.5107183,5.081886,4.3268604,4.333886,3.255683,2.230137,2.5179949,1.8540964,2.120338,1.6525681,2.0444,11.463322,6.4560504,3.8242106,2.7587967,2.5600245,2.4223044,1.958243,1.4464861,1.4767994,1.1925157,1.3726149,1.1249197,1.3294017
7278_104730_000002_000000.wav,-316.3936,81.91369,15.392733,34.431026,-8.692651,15.532711,3.040096,-0.16251875,-4.396287,6.169577,-8.908568,-6.985341,1.3362612,111.20635,63.40407,29.968174,28.713549,24.33416,21.0411,18.241724,14.082083,13.781004,10.950176,11.644997,10.987923,10.125434,19.49224,13.685918,6.114537,5.3408995,4.5739617,4.098725,3.0913918,2.5897365,2.4444442,1.8925794,2.0447264,2.1073725,1.8731868,9.863991,7.534883,3.4518437,2.9427733,2.447631,2.2644222,1.7487727,1.5292643,1.4595833,1.270005,1.1959083,1.2640176,1.1556195
730_358_000000_000000.wav,-312.7435,123.40583,-15.818074,32.66553,-1.3262109,6.8096247,3.3838842,-10.741552,-4.887688,10.807901,-5.766005,0.9911855,-8.890111,112.41697,57.043797,31.481146,19.266579,16.840654,14.358191,9.780779,17.906116,11.931449,9.17423,8.484324,6.6308317,13.004594,15.880024,12.152725,6.807399,3.6637917,3.4493937,2.5068555,2.0663357,3.433399,2.3583925,1.6436025,1.5551356,1.3151592,3.477702,11.593802,8.627261,4.246771,2.9339223,2.1194115,2.0004165,1.1934131,2.5369797,1.5088865,1.0887015,1.0710195,0.9443659,1.6927958
730_358_000001_000002.wav,-314.26517,115.53983,6.459588,36.556137,1.582225,0.86210644,7.437788,-11.463318,-1.4184575,1.2670299,-8.508288,0.25851968,-9.51298,98.55816,51.028572,33.433697,25.086065,18.950935,20.527994,16.041906,14.311901,11.327778,11.866849,9.697885,8.136866,9.918399,15.642034,10.8038845,6.585975,5.3461847,4.01155,4.2314515,3.3045197,2.9648435,2.2010677,2.2802403,1.858876,1.4694015,1.6507369,9.379186,7.166935,4.217681,2.8524823,2.4427001,2.733185,1.9674354,1.905982,1.5858533,1.5145223,1.0951911,1.1146616,1.039414
730_358_000001_000004.wav,-321.36078,102.4999,16.424263,45.975067,5.828016,-1.2732885,6.5540514,-9.723944,-1.4052318,-1.7642335,-10.655831,1.9074643,-9.289478,92.13853,60.210457,29.752079,31.304756,20.726341,20.828386,14.410013,14.77501,13.418919,12.83186,11.373254,8.836845,11.9403925,15.433682,12.644704,5.9283314,4.855878,4.148273,4.2182527,3.0567966,2.8151388,2.539164,2.534376,1.869645,1.6908867,2.2431107,9.811467,8.60883,4.41873,2.8202362,2.4539514,2.7192748,1.8963966,1.9413267,1.6859443,1.6288311,1.1869316,1.2240481,1.4031385
7302_86814_000002_000001.wav,-297.1949,83.02025,17.021454,17.617546,6.359154,-3.5043404,-1.9940854,13.193912,-11.128007,6.215744,-6.023289,1.0272033,-0.9116244,111.11813,65.051254,34.307278,28.363396,20.948746,20.641212,15.809782,13.422033,15.87845,11.505039,10.275524,9.810971,8.6973505,17.013826,13.993559,7.1296344,5.0922117,4.1400456,4.287334,3.1446452,2.430464,2.8650033,2.187663,1.9444147,1.9615201,1.6956259,11.199082,8.640372,4.3341317,3.3595002,2.4908984,2.838383,1.9713731,1.5836065,1.7273093,1.5018355,1.3728509,1.2522157,1.1669527
